TID	Name	RA(longitude)	Dec(latitude)
2897	'NAME Andromeda XVII               '	9.2792	44.3222
2898	'LEDA 573319                       '	192.7867	-41.6703
2899	'2SLAQ J023129.48-001221.4         '	37.87283	-0.20597
2900	'2SLAQ J091154.57+002708.3         '	137.97738	0.45231
2901	'2SLAQ J091212.32+003953.7         '	138.05133	0.66492
2902	'2SLAQ J091242.67+003645.6         '	138.17779	0.61267
2903	'2SLAQ J092746.82-000323.6         '	141.94508	-0.05656
2904	'2SLAQ J102000.43+003426.4         '	155.00179	0.57400
2905	'2SLAQ J123141.29+000304.5         '	187.92204	0.05125
2906	'2SLAQ J131828.32-004114.9         '	199.6180140939840	-0.6874593546242
2907	'2SLAQ J131903.03-003443.4         '	199.76262	-0.57872
2908	'2SLAQ J131927.64-005241.2         '	199.86517	-0.87811
2909	'2SLAQ J132052.57-003909.2         '	200.2188394881930	-0.6526976209125
2910	'2SLAQ J132059.28-001321.4         '	200.2469092430310	-0.2225936218698
2911	'2SLAQ J132159.76-000351.7         '	200.4989413357080	-0.0642992671670
2912	'2SLAQ J132333.86-005831.8         '	200.8910349350040	-0.9755181213211
2913	'2SLAQ J140918.78+004229.3         '	212.32825	0.70814
2914	'2SLAQ J141045.53-001718.2         '	212.68971	-0.28839
2915	'2SLAQ J143835.34-010249.8         '	219.64725	-1.04717
2916	'2SLAQ J144412.55+001027.3         '	221.05229	0.17425
2917	'2SLAQ J150149.25-001314.4         '	225.45521	-0.22067
2918	'2SLAQ J150649.79-000154.0         '	226.70746	-0.03167
2919	'2SLAQ J151624.48+001050.7         '	229.101996	0.180753
2920	'2SLAQ J210023.65+000700.4         '	315.09854	0.11678
2921	'2SLAQ J212530.06+001447.6         '	321.37525	0.24656
2922	'2SLAQ J212619.10+002923.3         '	321.57958	0.48981
2923	'2SLAQ J213923.40+001223.2         '	324.847550	0.206447
2924	'2SLAQ J230538.54-001308.2         '	346.41058	-0.21897
2925	'2SLAQ J231240.29-010625.3         '	348.16788	-1.10703
2926	'2SLAQ J232311.74+004247.1         '	350.79892	0.71311
2927	'2MASS J05383745-0250236           '	84.6560399480519	-2.8399084423292
2928	'2MASS J05383902-0245321           '	84.6626319274530	-2.7589496714838
2929	'ESO-HA 1576                       '	84.2625060576237	-2.8469618217792
2930	'ESO-HA 1656                       '	84.5414392094370	-2.8604883810703
2931	'2MASS J05393132-0248528           '	84.8805278973842	-2.8146855854586
2932	'Haro 5-7                          '	84.5044803226771	-2.7605590966486
2933	'NGC 2264 140B                     '	100.2555632080800	9.5812847064911
2934	'MODS deep 1474                    '	189.1015825	62.2525172
2935	'COSMOS 209015                     '	149.96425	1.61533
2936	'TYC 237-690-1                     '	149.8082600714150	1.5346256551415
2937	'TYC 237-755-1                     '	149.6845421652210	1.5111683340210
2938	'TYC 244-664-1                     '	150.6453719955460	1.6620198027535
2939	'2dFGRS TGN420Z068                 '	150.2461397088170	1.6551386139191
2940	'COSMOS 592756                     '	149.995421	1.655700
2941	'UVISTADR1 J095948.22+013915.1     '	149.95087	1.65422
2942	'SDSS J100011.40+013858.1          '	150.04750	1.64961
2943	'COSMOS 611699                     '	149.83683	1.74319
2944	'TYC 237-864-1                     '	149.6406501590220	1.7301779331681
2945	'SDSS J095745.96+014240.1          '	149.44154	1.71117
2946	'SDSS J100229.58+015253.5          '	150.62325	1.88150
2947	'TYC 244-139-1                     '	150.4257755718750	1.8888287836717
2948	'COSMOS 888020                     '	150.1728784278710	1.9309390370563
2949	'2dFGRS TGN420Z111                 '	150.024399	1.911027
2950	'SDSS J095949.94+014847.8          '	149.95808	1.81328
2951	'TYC 237-1616-1                    '	149.8175895167050	1.9390623976496
2952	'SDSS J095914.23+015306.1          '	149.80929	1.88514
2953	'TYC 237-1631-1                    '	149.4237816869640	1.9208303857953
2954	'COSMOS 1142976                    '	150.60808	2.02986
2955	'TYC 244-511-1                     '	150.4890238240300	2.0989541838854
2956	'SDSS J100144.94+015759.4          '	150.43729	1.96650
2957	'SDSS J100044.18+020659.6          '	150.18404	2.11656
2958	'2MASS J10003351+0205430           '	150.1396613865170	2.0952937468205
2959	'SDSS J095934.83+020627.0          '	149.895187	2.107511
2960	'TYC 244-657-1                     '	150.0414601204850	2.0030876171138
2961	'SDSS J095907.58+020450.9          '	149.78158	2.08081
2962	'SDSS J095843.47+015927.7          '	149.6811427817820	1.9910461414607
2963	'COSMOS 1426606                    '	149.47437	1.97639
2964	'2dFGRS TGN421Z225                 '	150.613001	2.166772
2965	'COSMOS 1568837                    '	150.38388	2.25614
2966	'SDSS J100117.50+020956.0          '	150.32290000	2.16555600
2967	'[BMM2014] 1004833                 '	150.144837	2.221219
2968	'SDSS J100001.21+020827.7          '	150.00508	2.14108
2969	'SDSS J095931.17+021003.6          '	149.87996	2.16775
2970	'TYC 237-1314-1                    '	149.5960799740510	2.2199956847738
2971	'SDSS J095826.40+021238.7          '	149.6098543584390	2.2107151323629
2972	'COSMOS J095832.31+020852.5        '	149.63462	2.14792
2973	'COSMOS 1795775                    '	149.4299812194780	2.1457547033599
2974	'COSMOS J095751.65+020804.1        '	149.46521	2.13447
2975	'TYC 244-160-1                     '	150.8160039389680	2.3303661561780
2976	'COSMOS 1835797                    '	150.7796132886350	2.3297709619991
2977	'COSMOS 1847545                    '	150.5708610881070	2.4416355235387
2978	'SDSS J100117.80+022309.6          '	150.3242160591300	2.3859283110764
2979	'SDSS J100128.72+022222.0          '	150.36967	2.37281
2980	'COSMOS 1949212                    '	150.366678	2.340398
2981	'[TIM2007] J100117.32+022001.9     '	150.32221	2.33386
2982	'TYC 244-41-1                      '	150.0716669933210	2.4318966310886
2983	'TYC 244-72-1                      '	150.1536189550210	2.3993023226910
2984	'SDSS J100049.68+022217.0          '	150.2068316814900	2.3713938005767
2985	'COSMOS 1982838                    '	150.18121	2.36636
2986	'COSMOS 1992405                    '	150.081392	2.327578
2987	'SDSS J095916.00+022605.0          '	149.81667	2.43469
2988	'COSMOS 2071268                    '	149.76500	2.32569
2989	'COSMOS J095833.48+021811.2        '	149.639538	2.303044
2990	'COSMOS 2172215                    '	150.7523293424330	2.5923006492547
2991	'COSMOS 2213861                    '	150.5883801781950	2.5526522016187
2992	'TYC 247-140-1                     '	150.7582301766350	2.7248187797099
2993	'SDSS J100251.99+024135.9          '	150.71654	2.69336
2994	'TYC 247-83-1                      '	150.4315554345640	2.6273379764851
2995	'COSMOS 2685690                    '	150.0697817569150	2.7441657704704
2996	'SDSS J095942.70+024021.4          '	149.92792	2.67261
2997	'SDSS J095936.96+023828.5          '	149.9040230532750	2.6412237588020
2998	'COSMOS 2804135                    '	149.6187300304690	2.7521160584498
2999	'SDSS J095820.89+024317.2          '	149.58700	2.72144
3000	'SDSS J095817.56+024036.7          '	149.5733036016750	2.6767083332376
3001	'TYC 240-15-1                      '	149.6385069961820	2.6671353883660
3002	'SDSS J095742.58+024432.1          '	149.42737	2.74228
3003	'SDSS J095813.87+023746.0          '	149.55779	2.62950
3004	'COSMOS J100257.09+025153.8        '	150.73787	2.86494
3005	'COSMOS J100146.20+025444.7        '	150.44250	2.91242
3006	'SDSS J100036.62+025415.4          '	150.1526948528340	2.9041042980479
3007	'SDSS J100046.46+025408.8          '	150.1935883619730	2.9024552513261
3008	'TYC 240-56-1                      '	149.8035235712590	2.8985631785437
3009	'COSMOS J095901.80+025138.4        '	149.75750	2.86067
3010	'TYC 240-55-1                      '	149.6155025627340	2.9057841088514
3011	'TYC 240-46-1                      '	149.5898660209990	2.8551934225146
3012	'TYC 244-1-1                       '	150.5882462747830	2.4999493520896
3013	'COSMOS 2294251                    '	150.23054	2.55844
3014	'2MASS J09594216+0234281           '	149.925679	2.574478
3015	'SDSS J095830.20+023545.8          '	149.62583	2.59606
3016	'[MMK2007] J161555.38-061542.7     '	243.98075	-6.26178
3017	'SBSS 0936+522                     '	144.9069993511200	52.0287323506338
3018	'NAME Leo V                        '	172.79000	2.22000
3019	'NGC 2799                          '	139.3791843759110	41.9940506184707
3020	'NGC 4691                          '	192.05667	-3.33269
3021	'NAME Andromeda XVIII              '	0.5604	45.0889
3022	'And XIX                           '	4.88375	35.04364
3023	'NAME Andromeda XX                 '	1.87792	35.13233
3024	'LEDA 1199471                      '	226.382658	1.587642
3025	'[DJG2000] UCO 27                  '	54.5431059342114	-35.4016091051434
3026	'2dFGRS TGS277Z021                 '	1.3654792	-28.5907811
3027	'2dFGRS TGS142Z154                 '	11.92583	-26.47650
3028	'ESO 406-22                        '	343.969146	-34.554931
3029	'2dFGRS TGS143Z082                 '	12.7936055138660	-25.6189246658674
3030	'2dFGRS TGS143Z159                 '	13.6854328994814	-25.9242767267704
3031	'TYC 300-28-1                      '	200.8855138604970	1.5354574856571
3032	'2dFGRS TGS209Z004                 '	12.6370394264907	-27.5970966023016
3033	'2dFGRS TGS142Z157                 '	11.8877888823858	-26.3095074716493
3034	'2dFGRS TGS143Z242                 '	12.8777618541036	-25.9291465795021
3035	'2dFGRS TGS209Z071                 '	11.7277153794939	-27.4892537633363
3036	'2dFGRS TGS357Z244                 '	359.7360876216740	-30.7772506286867
3037	'2dFGRS TGS209Z159                 '	12.4815621324731	-26.9789594834672
3038	'2dFGRS TGS278Z083                 '	2.0599018008554	-28.3131641424012
3039	'2dFGRS TGS289Z040                 '	13.0243895048799	-28.6580451698408
3040	'2dFGRS TGS278Z217                 '	2.1956696965985	-29.4954315837625
3041	'2dFGRS TGS292Z104                 '	15.7760916839010	-28.7295495833076
3042	'2dFGRS TGS277Z188                 '	0.7779326958259	-28.9244689682141
3043	'2dFGRS TGS357Z089                 '	359.7090599907430	-30.6371573047434
3044	'2dFGRS TGS292Z254                 '	15.2330480667774	-29.2905131514728
3045	'2dFGRS TGS144Z124                 '	13.5645020672304	-26.2748517306049
3046	'2dFGRS TGS142Z141                 '	12.0462449011004	-26.4948860244083
3047	'2dFGRS TGS143Z243                 '	12.8839299226658	-25.9377307540485
3048	'2dFGRS TGS142Z180                 '	11.7215631492767	-26.5380254987961
3049	'2dFGRS TGS278Z266                 '	1.2072968726987	-28.9086391336510
3050	'2dFGRS TGS358Z237                 '	0.7606674212166	-31.1039261810828
3051	'2dFGRS TGS358Z016                 '	1.6910081238922	-30.2462605258639
3052	'2dFGRS TGS276Z190                 '	359.5679367798620	-29.6160505952343
3053	'2dFGRS TGS144Z017                 '	13.9932257133771	-25.6225835528073
3054	'2dFGRS TGS278Z233                 '	2.0232242761961	-29.0347988921362
3055	'2dFGRS TGS276Z142                 '	0.0035779519492	-29.5190106115686
3056	'2dFGRS TGS291Z139                 '	15.3969403069881	-28.6823864837467
3057	'2dFGRS TGS144Z080                 '	13.7925716482494	-25.7327922087725
